CVE_ENT,CLAVE_CCT,TURNO,NOMBRE,CVE_MUN,NOMBRE_MUNICIPIO,CVE_LOC,NOMBRE_LOCALIDAD,NIVEL_EDUC,MODALIDAD,SERVICIO_ALIMENTACION
13,13DPB0590D,1,ALMA INFANTIL,25,HUAUTLA,34,PILTEPECO,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0600U,1,AMADO NERVO,25,HUAUTLA,2,ACATEPEC,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0601T,1,CUAUHTEMOC,25,HUAUTLA,23,HUEMACO,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0603R,1,LEONA VICARIO,25,HUAUTLA,17,CHALACUACO,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0663F,1,NARCISO MENDOZA,25,HUAUTLA,13,COATZONCO,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB2657I,1,CORREGIDORA,25,HUAUTLA,38,TAMOYÓN I,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0321J,1,MIGUEL HIDALGO,26,HUAZALINGO,27,SANTO TOMÁS (CUAXAHUAL),PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0065J,1,PENSADOR MEXICANO,27,HUEHUETLA,50,RÍO BELTRÁN,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0153D,1,MARGARITA MAZA DE JUAREZ,27,HUEHUETLA,51,PALO VERDE,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0155B,1,ASPIRACION CAMPESINA,27,HUEHUETLA,33,SAN AMBROSIO,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0621G,1,REDENCION,27,HUEHUETLA,36,SAN ESTEBAN,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0625C,1,ADOLFO LOPEZ MATEOS,27,HUEHUETLA,20,JUNTAS CHICAS,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0630O,1,18 DE MARZO,27,HUEHUETLA,34,SAN ANTONIO EL GRANDE,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0666C,1,IGNACIO MANUEL ALTAMIRANO,27,HUEHUETLA,2,ACUAUTLA,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0673M,1,VICENTE GUERRERO,27,HUEHUETLA,34,SAN ANTONIO EL GRANDE,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0023K,1,NICOLAS BRAVO,28,HUEJUTLA DE REYES,92,TEPEMAXAC,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0026H,1,HEROE AGUSTIN MELGAR,28,HUEJUTLA DE REYES,104,XOCOTITLA,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0032S,1,BENITO JUAREZ,28,HUEJUTLA DE REYES,46,ECUATITLA,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0033R,1,VENUSTIANO CARRANZA,28,HUEJUTLA DE REYES,70,PALZOQUICO,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0081A,1,LAZARO CARDENAS,28,HUEJUTLA DE REYES,112,ACUAPA,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0091H,1,JOSE LOPEZ PORTILLO,28,HUEJUTLA DE REYES,186,POXTLA IXCATLÁN,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0104V,1,MIGUEL HIDALGO Y COSTILLA,28,HUEJUTLA DE REYES,114,ACHICHÍPIL,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0105U,1,LIBERTAD,28,HUEJUTLA DE REYES,110,ZOHUALA,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0228D,1,DON MIGUEL HIDALGO Y COSTILLA,28,HUEJUTLA DE REYES,131,TEPEÍCA,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0230S,1,IGNACIO ZARAGOZA,28,HUEJUTLA DE REYES,53,HUITZQUILITITLA,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0232Q,1,BENITO JUAREZ,28,HUEJUTLA DE REYES,123,LAS CHACAS,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0437J,1,AQUILES SERDAN,28,HUEJUTLA DE REYES,35,CRUZTITLA,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0511A,1,GUADALUPE VICTORIA,28,HUEJUTLA DE REYES,173,CHACHAIXPA,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0519T,1,EMILIANO ZAPATA,28,HUEJUTLA DE REYES,42,CHILILICO,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0535K,1,ARTICULO TERCERO,28,HUEJUTLA DE REYES,96,TERRERO,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0537I,1,LIBERACION CAMPESINA,28,HUEJUTLA DE REYES,111,CONGRESO PERMANENTE AGRARIO,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0542U,1,BENITO JUAREZ,28,HUEJUTLA DE REYES,192,ZOCUITECO BENITO JUÁREZ,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0597X,1,DEMOCRACIA,28,HUEJUTLA DE REYES,89,TEMAXCALTITLA,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0622F,1,NETZAHUALCOYOTL,28,HUEJUTLA DE REYES,10,AMAXAC,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0623E,1,MAESTRO CAMPESINO,28,HUEJUTLA DE REYES,8,AGUACATITLA,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0627A,1,LAZARO CARDENAS,28,HUEJUTLA DE REYES,28,COCHISCUATITLA,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0633L,1,CUAUHTEMOC,28,HUEJUTLA DE REYES,91,TEPEMALINTLA,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0635J,1,ADOLFO LOPEZ MATEOS,28,HUEJUTLA DE REYES,37,CUAXOCOTITLA,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0636I,1,BENITO JUAREZ,28,HUEJUTLA DE REYES,36,CUATECÓMETL,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0640V,1,RAFAEL RAMIREZ,28,HUEJUTLA DE REYES,45,EL CHOTE,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0641U,1,EMILIANO ZAPATA,28,HUEJUTLA DE REYES,21,LA CANDELARIA,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0642T,1,VICENTE GUERRERO,28,HUEJUTLA DE REYES,25,CUAPAXTITLA,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0643S,1,16 DE SEPTIEMBRE,28,HUEJUTLA DE REYES,24,COAMILA,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0644R,1,IGNACIO ALLENDE,28,HUEJUTLA DE REYES,31,LA CORRALA,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0671O,1,EL PIPILA,28,HUEJUTLA DE REYES,73,EL PEMUCHE,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0708L,1,VICENTE GUERRERO,28,HUEJUTLA DE REYES,13,AQUIXCUATITLA I,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB2680J,1,NIÑOS HEROES,28,HUEJUTLA DE REYES,58,IXTLAHUAC,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB2714J,1,ADOLFO ESPINOSA ANGELES,28,HUEJUTLA DE REYES,51,HUEHUETLA,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0253C,1,MIGUEL HIDALGO,29,HUICHAPAN,2,EL APARTADERO,PRIMARIA,PRIMARIA INDÍGENA,NO
13,13DPB0057A,1,NIÑOS HEROES,30,IXMIQUILPAN,123,POZO EL MIRADOR,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0276N,1,BENITO JUAREZ,30,IXMIQUILPAN,43,SAN JUANICO,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0277M,1,VICENTE GUERRERO,30,IXMIQUILPAN,27,LA LAGUNITA,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0281Z,1,ADOLFO LOPEZ MATEOS,30,IXMIQUILPAN,17,EL ESPINO,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0285V,1,DIEZ DE MAYO,30,IXMIQUILPAN,31,NEQUETEJE,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0311C,1,MIGUEL HIDALGO,30,IXMIQUILPAN,5,EL BANXU,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0312B,1,BENITO JUAREZ,30,IXMIQUILPAN,39,PUERTO DEXTHI,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0314Z,1,LAZARO CARDENAS,30,IXMIQUILPAN,4,BANGANDHÓ,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0319V,1,CINCO DE MAYO,30,IXMIQUILPAN,53,EL DURAZNO,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0418V,1,MIGUEL HIDALGO,30,IXMIQUILPAN,100,EX-HACIENDA DEBODHE,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0647O,1,LEONA VICARIO,30,IXMIQUILPAN,41,LOS REMEDIOS,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0650B,1,NARCISO MENDOZA,30,IXMIQUILPAN,14,EL DEXTHI SAN JUANICO,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0651A,1,MARCELINO DAVALOS,30,IXMIQUILPAN,8,CAPULA,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0653Z,1,JULIAN VILLAGRAN,30,IXMIQUILPAN,12,EL DEFAY,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0655X,1,NICOLAS BRAVO,30,IXMIQUILPAN,2,EL ALBERTO,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0657V,1,LAZARO CARDENAS,30,IXMIQUILPAN,46,EL TABLÓN,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0670P,1,BENITO JUAREZ,30,IXMIQUILPAN,42,SAN ANDRÉS ORIZABITA,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0704P,1,JUAN DE LA BARRERA,30,IXMIQUILPAN,116,EL NANDHO,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0712Y,1,FRANCISCO I. MADERO,30,IXMIQUILPAN,144,PUERTO BANGANDHÓ,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0724C,1,NIÑOS HEROES,30,IXMIQUILPAN,50,CAÑADA CHICA,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB2654L,1,ALVARO OBREGON,30,IXMIQUILPAN,47,TAXADHO,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0007T,1,LAZARO CARDENAS,53,SAN BARTOLO TUTOTEPEC,113,LA JOYA,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0049S,1,EVOLUCION,53,SAN BARTOLO TUTOTEPEC,148,RANCHO NUEVO,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0060O,1,JUSTO SIERRA,53,SAN BARTOLO TUTOTEPEC,9,CALINTLA,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0062M,1,IGNACIO ALLENDE,53,SAN BARTOLO TUTOTEPEC,70,SAN MATEO,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0108R,1,IGNACIO ZARAGOZA,53,SAN BARTOLO TUTOTEPEC,81,TIERRA FUERTE,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0111E,1,BENITO JUAREZ,53,SAN BARTOLO TUTOTEPEC,12,EL CANJOY,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0115A,1,BENITO JUAREZ,53,SAN BARTOLO TUTOTEPEC,30,EL JOVIÓN,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0116Z,1,LIC. LUIS ECHEVERRIA,53,SAN BARTOLO TUTOTEPEC,37,EL MAVODO,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0118Y,1,PENSADOR MEXICANO,53,SAN BARTOLO TUTOTEPEC,52,PALO GORDO,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0119X,1,FRANCISCO VILLA,53,SAN BARTOLO TUTOTEPEC,56,PIE DEL CERRO,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0120M,1,NARCISO MENDOZA,53,SAN BARTOLO TUTOTEPEC,58,PIEDRA ANCHA,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0122K,1,PRIMERO DE MAYO,53,SAN BARTOLO TUTOTEPEC,67,SAN ANDRÉS,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0123J,1,NETZAHUALCOYOTL,53,SAN BARTOLO TUTOTEPEC,79,TENANTITLÁN,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0124I,1,MIGUEL HIDALGO,53,SAN BARTOLO TUTOTEPEC,85,EL VEINTE,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0125H,1,MIGUEL HIDALGO,53,SAN BARTOLO TUTOTEPEC,90,LA VEREDA,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0129D,1,MIGUEL HIDALGO Y COSTILLA,53,SAN BARTOLO TUTOTEPEC,91,XUCHITLÁN,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0186V,1,IGNACIO MANUEL ALTAMIRANO,53,SAN BARTOLO TUTOTEPEC,65,RÍO CHIQUITO,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0246T,1,RAFAEL VEGA SANCHEZ,53,SAN BARTOLO TUTOTEPEC,27,LA HUAHUA,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0247S,1,SOR JUANA INES DE LA CRUZ,53,SAN BARTOLO TUTOTEPEC,43,EL MUNDHÓ,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0292E,1,LIC. JOSE LOPEZ PORTILLO,53,SAN BARTOLO TUTOTEPEC,86,LA VENTA,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0293D,1,BENITO JUAREZ,53,SAN BARTOLO TUTOTEPEC,15,CERRO MACHO,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0390F,1,JUSTO SIERRA,53,SAN BARTOLO TUTOTEPEC,105,PUEBLO NUEVO,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0446R,1,GUADALUPE VICTORIA,53,SAN BARTOLO TUTOTEPEC,136,EL NANDHO,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0447Q,1,JOSE MARIA MORELOS Y PAVON,53,SAN BARTOLO TUTOTEPEC,63,EL PROGRESO,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0448P,1,VICENTE GUERRERO,53,SAN BARTOLO TUTOTEPEC,8,BUENA VISTA,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0453A,1,EMILIANO ZAPATA,53,SAN BARTOLO TUTOTEPEC,22,LA CUMBRE DE MURIDORES,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0477K,1,LIC. BENITO JUAREZ,53,SAN BARTOLO TUTOTEPEC,7,EL BANCO,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0478J,1,GRAL. LAZARO CARDENAS,53,SAN BARTOLO TUTOTEPEC,49,EL NENJO,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0505Q,1,IGNACIO RAMIREZ,53,SAN BARTOLO TUTOTEPEC,36,EL MAHUAQUITE,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0572O,1,SOR JUANA INES DE LA CRUZ,53,SAN BARTOLO TUTOTEPEC,46,EL NANJO,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0580X,1,TIERRA Y LIBERTAD,53,SAN BARTOLO TUTOTEPEC,38,MEDIO MONTE,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0588P,1,CUAUHTEMOC,53,SAN BARTOLO TUTOTEPEC,73,SANTA CRUZ,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0678H,1,PROFR. ENRIQUE AGUILAR,53,SAN BARTOLO TUTOTEPEC,111,EL XÚCHITL,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB2713K,1,FELIPE ANGELES,53,SAN BARTOLO TUTOTEPEC,17,CERRO VERDE,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB2730A,1,IGNACIO ZARAGOZA,53,SAN BARTOLO TUTOTEPEC,24,EL DÓNIMO,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB2756I,1,BICENTENARIO,53,SAN BARTOLO TUTOTEPEC,64,VALLE VERDE,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0017Z,1,PATRIA,46,SAN FELIPE ORIZATLÁN,48,POTEJÁMEL,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0021M,1,BENITO JUAREZ,46,SAN FELIPE ORIZATLÁN,24,HUEYTLALE,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0106T,1,MIGUEL HIDALGO Y COSTILLA,46,SAN FELIPE ORIZATLÁN,81,EL SAUCILLO,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0128E,1,FERNANDO MONTES DE OCA,46,SAN FELIPE ORIZATLÁN,42,PETLÁCATL COMUNAL,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0221K,1,BENITO JUAREZ,46,SAN FELIPE ORIZATLÁN,99,EL CARRIZAL,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0223I,1,EMILIANO ZAPATA,46,SAN FELIPE ORIZATLÁN,71,ZAPOTE ARRIBA,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0327D,1,HEROES DE LA REVOLUCION,46,SAN FELIPE ORIZATLÁN,70,ZACAYAHUAL,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0380Z,1,CUAUHTEMOC,46,SAN FELIPE ORIZATLÁN,16,CUAMECACO,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0387S,1,LIBERACION,46,SAN FELIPE ORIZATLÁN,56,TAMALCUATITLA,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0423G,1,LIC. LUIS ECHEVERRIA,46,SAN FELIPE ORIZATLÁN,73,LOS JOBOS,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0484U,1,IGNACIO ZARAGOZA,46,SAN FELIPE ORIZATLÁN,84,LA MARIANA,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0500V,1,EMILIANO ZAPATA,46,SAN FELIPE ORIZATLÁN,44,LAS PIEDRAS (MICRÓPOLIS ECOLÓGICA LAS PIEDRAS),PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0529Z,1,VICENTE GUERRERO,46,SAN FELIPE ORIZATLÁN,33,MAXCARILLO,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0539G,1,HIMNO NACIONAL,46,SAN FELIPE ORIZATLÁN,97,ZAPOTE ABAJO,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0540W,1,PRIMERO DE MAYO,46,SAN FELIPE ORIZATLÁN,31,LA LAJA,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0564F,1,JOSE LOPEZ PORTILLO,46,SAN FELIPE ORIZATLÁN,64,TOTONICAPA,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0676J,1,FRANCISCO VILLA,46,SAN FELIPE ORIZATLÁN,17,COAXOCOTITLA II,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0707M,1,BENITO JUAREZ,46,SAN FELIPE ORIZATLÁN,135,PETLÁCATL EJIDO,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0815U,1,NIÑOS HEROES,46,SAN FELIPE ORIZATLÁN,53,EL ZAPOTAL,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0337K,1,NIÑOS HEROES,54,SAN SALVADOR,39,EL MOTHÉ,PRIMARIA,PRIMARIA INDÍGENA,NO
13,13DPB0138L,1,MARIANO MATAMOROS,58,TASQUILLO,24,SANTIAGO IXTLAHUACA,PRIMARIA,PRIMARIA INDÍGENA,NO
13,13DPB0147T,1,ADOLFO LOPEZ MATEOS,60,TENANGO DE DORIA,20,EJIDO LÓPEZ MATEOS (LA COLONIA),PRIMARIA,PRIMARIA INDÍGENA,NO
13,13DPB0491D,1,JUAN C. DORIA,60,TENANGO DE DORIA,61,SAN JOSÉ [COLONIA],PRIMARIA,PRIMARIA INDÍGENA,NO
13,13DPB0121L,1,FRAY BARTOLOME DE LAS CASAS,62,TEPEHUACÁN DE GUERRERO,18,PETLAPIXCA,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0698V,1,LUIS DONALDO COLOSIO MURRIETA,62,TEPEHUACÁN DE GUERRERO,116,ACATLAJAPA,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0069F,1,LIC. BENITO JUAREZ,73,TLANCHINOL,49,SANTA MARTHA ULA,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0134P,1,AGUSTIN DE ITURBIDE,73,TLANCHINOL,37,SANTA LUCÍA,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0140Z,1,LAZARO CARDENAS,73,TLANCHINOL,54,QUIMIXTLA HULA,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0157Z,1,CRISTOBAL COLON,73,TLANCHINOL,45,TIANGUIS,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0188T,1,IGNACIO MANUEL ALTAMIRANO,73,TLANCHINOL,15,CHICHATLA,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0197A,1,ARTICULO TERCERO CONSTITUCIONAL,73,TLANCHINOL,5,APANTLAZOL,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0201X,1,MIGUEL HIDALGO Y COSTILLA,73,TLANCHINOL,2,ACAHUASCO,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0202W,1,PEDRO DE GANTE,73,TLANCHINOL,38,SANTA MARÍA CATZOTIPAN (SANTA MARÍA TEPETZINTLA),PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0385U,1,IGNACIO ALLENDE,73,TLANCHINOL,26,PAHUAYO,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0493B,1,EMILIANO ZAPATA,73,TLANCHINOL,22,IXTLAPALA,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0502T,1,VICENTE GUERRERO,73,TLANCHINOL,48,TOTONICAPA,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0541V,1,LAZARO CARDENAS,73,TLANCHINOL,42,TENEXCO,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0479I,1,VICENTE GUERRERO,77,TULANCINGO DE BRAVO,57,SULTEPEC,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0483V,1,JUSTO SIERRA,77,TULANCINGO DE BRAVO,65,SAN RAFAEL LOMA BONITA (EJIDO SANTA ANA HUEYTLALPAN),PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0714W,1,TIERRA Y LIBERTAD,77,TULANCINGO DE BRAVO,80,VIVEROS DE LA LOMA,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0721F,1,JOSE VASCONCELOS,77,TULANCINGO DE BRAVO,1,TULANCINGO,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0063L,1,CUAUHTEMOC,78,XOCHIATIPAN,41,HUEYAJTETL,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0067H,1,LIC. BENITO JUAREZ,78,XOCHIATIPAN,27,XILICO,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0068G,1,FRANCISCO I. MADERO,78,XOCHIATIPAN,30,EL ZAPOTE,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0089T,1,MADRE CAMPESINA,78,XOCHIATIPAN,38,XÓCHITL,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0167G,1,CRISTOBAL COLON,78,XOCHIATIPAN,2,ACANOA,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0168F,1,GRAL. MARIANO ESCOBEDO,78,XOCHIATIPAN,3,ACATIPA,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0171T,1,EL PROGRESO,78,XOCHIATIPAN,7,ATLAJCO,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0173R,1,18 DE MARZO,78,XOCHIATIPAN,11,CRUZHICA,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0174Q,1,NIÑOS HEROES,78,XOCHIATIPAN,13,CHIAPA,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0175P,1,CUAUHTEMOC,78,XOCHIATIPAN,16,NANAYATLA,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0176O,1,NICOLAS BRAVO,78,XOCHIATIPAN,18,PACHIQUITLA,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0177N,1,LIC. BENITO JUAREZ,78,XOCHIATIPAN,19,PESMAYO,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0178M,1,AGUSTIN MELGAR,78,XOCHIATIPAN,20,POCANTLA,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0179L,1,LA CORREGIDORA,78,XOCHIATIPAN,21,POHUANTITLA,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0180A,1,CUAUHTEMOC,78,XOCHIATIPAN,22,SANTIAGO II,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0181Z,1,LIC. BENITO JUAREZ,78,XOCHIATIPAN,23,TECOPIA,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0184X,1,GUILLERMO PRIETO,78,XOCHIATIPAN,28,XOCOTITLA,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0335M,1,LAZARO CARDENAS,78,XOCHIATIPAN,33,NUEVO ACATEPEC (MEZCALAPA),PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0501U,1,EMILIANO ZAPATA,78,XOCHIATIPAN,32,NUEVO COYOLAR,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0508N,1,ADOLFO LOPEZ MATEOS,78,XOCHIATIPAN,5,AHUATITLA (AGUAYO),PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB2716H,1,LIC. BENITO JUAREZ,78,XOCHIATIPAN,24,TENEXHUEYAC,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0070V,1,ADOLFO LOPEZ MATEOS,80,YAHUALICA,10,MANGOCUATITLA,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0094E,1,BENITO JUAREZ,80,YAHUALICA,22,TETLA,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0190H,1,MIGUEL HIDALGO Y COSTILLA,80,YAHUALICA,4,ATLAJCO,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0191G,1,IGNACIO MANUEL ALTAMIRANO,80,YAHUALICA,5,ATLALCO,PRIMARIA,PRIMARIA INDÍGENA,SI
13,13DPB0192F,1,CRISTOBAL COLON,80,YAHUALICA,7,CHIATITLA,PRIMARIA,PRIMARIA INDÍGENA,SI
